Age,Weight,HeartRate,Gender,Duration_minutes,AnklePain,HipPain,BackPain,LegPain,NeckPain,Walking,Weights,Jogging,Squats,Gym
28,77,94,Male,69,0,0,0,1,0,0,1,1,0,0
43,70,84,Male,106,0,0,1,0,0,0,1,0,0,0
25,48,117,Female,115,1,1,1,1,1,0,1,1,1,1
43,58,108,Male,65,0,1,0,1,1,0,1,0,1,1
34,50,90,Male,109,1,0,0,1,0,0,0,0,1,0
26,60,74,Male,83,0,1,1,0,0,0,0,1,0,1
24,81,80,Male,56,1,1,1,1,0,0,0,1,1,0
26,55,98,Female,98,1,1,0,0,1,0,1,1,1,1
31,81,117,Female,100,0,0,1,0,0,0,0,0,1,0
34,73,75,Female,61,1,0,1,1,1,0,0,0,0,0
26,45,90,Male,45,0,0,1,0,1,1,0,1,0,1
43,51,99,Female,89,0,1,1,0,0,1,0,1,0,0
38,61,112,Male,102,1,1,1,0,0,0,1,0,1,0
41,46,87,Female,51,1,1,1,1,0,1,0,1,1,0
26,59,101,Male,79,0,0,0,1,1,0,1,1,1,1
27,47,119,Male,109,1,0,1,0,1,1,0,0,0,0
24,56,91,Female,61,0,1,1,1,1,0,0,0,0,1
36,64,92,Female,84,1,1,0,1,0,0,1,1,0,0
25,73,105,Male,79,1,1,0,0,1,1,0,1,1,0
37,61,92,Female,72,0,1,0,0,1,0,1,0,0,0
35,73,98,Male,95,0,1,0,0,0,1,1,0,0,0
43,60,86,Female,74,0,1,1,1,0,0,0,0,1,1
39,64,115,Female,104,0,1,1,0,1,0,0,0,0,1
43,65,82,Female,102,1,0,0,0,1,1,1,0,0,1
35,76,105,Female,60,0,1,1,0,1,0,1,1,0,1
29,51,95,Female,79,1,0,1,0,0,1,1,0,1,1
35,77,119,Male,84,1,1,1,0,1,0,0,1,0,0
27,60,98,Female,64,1,1,0,1,0,0,1,1,1,0
36,58,108,Male,45,1,0,1,1,0,0,1,1,0,1
44,66,109,Male,82,1,0,0,0,0,1,0,1,1,0
24,60,115,Male,87,0,0,1,1,1,1,1,1,1,1
39,65,79,Female,60,1,1,1,1,0,0,1,0,0,1
37,65,90,Female,84,0,1,1,0,0,0,0,1,0,1
28,80,79,Female,89,0,0,0,0,0,1,0,0,0,0
29,51,96,Male,95,1,0,0,0,0,1,1,1,1,1
20,60,82,Male,103,0,1,0,1,0,1,0,1,1,1
33,52,105,Female,76,1,1,0,0,1,0,1,0,1,1
30,56,70,Female,114,0,1,1,1,1,1,1,0,1,0
25,56,109,Male,72,0,1,1,1,0,1,0,0,0,0
35,81,111,Male,51,1,0,1,1,1,1,1,1,1,0
32,73,70,Male,87,0,1,0,0,1,0,0,0,1,0
43,48,116,Female,84,0,0,0,1,0,0,1,0,1,0
23,53,70,Male,72,0,1,0,1,0,1,1,1,1,1
21,49,107,Female,102,0,1,1,0,0,1,1,1,0,0
22,63,71,Female,61,1,1,0,0,1,0,0,1,1,1
44,62,99,Female,101,0,0,1,1,0,1,1,0,1,0
29,63,104,Male,78,1,0,1,0,0,1,0,1,0,1
24,62,105,Male,91,1,1,1,0,0,1,0,1,0,0
32,63,91,Male,117,1,1,1,0,0,1,1,0,0,0
32,53,113,Female,55,0,1,0,0,1,0,0,0,0,1
35,63,71,Male,114,1,0,0,1,1,0,0,1,0,0
24,46,107,Female,77,1,1,0,1,1,0,0,0,0,0
19,51,87,Female,69,1,1,1,1,0,1,1,1,1,0
36,57,102,Male,106,0,0,0,1,0,0,1,0,1,1
44,55,92,Male,96,1,0,0,0,0,0,0,0,1,1
25,54,111,Female,118,1,0,0,0,0,0,0,0,0,1
21,65,85,Male,100,0,0,0,1,1,1,0,1,0,1
35,78,93,Female,68,1,1,0,1,1,1,1,0,1,1
38,62,106,Female,69,0,0,1,0,1,1,0,1,1,1
36,57,90,Female,81,0,1,0,0,1,1,0,1,1,1
24,46,78,Female,86,0,1,1,1,1,1,0,0,1,1
34,59,115,Male,116,0,1,0,1,1,0,1,0,0,1
29,67,90,Male,58,1,1,0,1,1,1,0,0,1,1
42,75,115,Female,108,1,1,0,0,0,1,0,1,0,1
32,73,111,Male,47,0,1,1,0,1,0,0,0,1,1
30,60,116,Male,55,1,1,1,1,1,0,1,0,1,1
37,66,92,Female,90,1,1,1,1,1,0,1,1,1,0
26,59,103,Male,88,0,1,0,1,0,0,1,0,1,0
22,49,91,Female,107,0,1,1,0,0,0,0,1,1,1
29,66,97,Female,92,0,0,0,1,1,0,1,0,0,1
40,60,84,Female,97,0,1,0,1,0,0,0,1,1,0
33,71,75,Female,104,0,0,1,0,0,1,1,1,0,1
43,51,90,Female,93,1,1,0,1,0,0,1,1,1,1
24,50,114,Male,89,1,0,0,0,0,0,0,1,0,0
41,60,104,Female,93,1,1,0,0,1,0,1,0,1,0
19,75,70,Male,85,1,1,0,0,1,0,1,0,1,0
31,59,97,Male,82,1,0,0,1,0,0,0,1,0,1
22,78,69,Female,80,1,0,1,1,0,1,0,0,1,1
33,66,97,Male,102,1,0,0,0,1,0,0,0,1,1
38,76,94,Male,118,1,0,1,1,1,1,0,0,1,0
34,51,113,Male,98,0,1,1,0,0,0,0,0,0,1
27,58,104,Male,49,0,0,0,1,1,0,0,0,0,1
26,77,87,Male,116,0,1,0,1,0,1,0,0,1,0
22,58,100,Male,59,1,0,1,0,0,1,0,0,0,1
44,45,106,Male,62,1,0,0,0,0,0,1,0,0,0
25,53,88,Male,59,1,0,0,1,0,0,0,0,1,1
41,60,101,Female,109,1,1,0,1,1,0,1,1,0,0
26,56,110,Female,92,1,1,0,1,0,1,0,1,1,1
31,68,106,Female,87,1,0,0,1,0,1,0,0,1,0
34,50,110,Female,59,1,0,0,1,1,1,1,1,1,1
44,54,83,Male,57,0,1,0,1,0,1,0,0,1,0
22,64,84,Male,61,1,1,1,1,1,0,1,1,1,0
43,50,90,Female,98,1,1,1,1,1,1,1,1,1,0
44,62,117,Male,67,0,1,0,0,0,1,1,0,1,0
31,68,73,Female,55,0,0,0,0,1,1,1,0,0,1
19,69,111,Female,106,0,0,0,1,1,0,0,0,0,0
31,48,103,Female,55,0,1,0,1,0,0,1,0,0,0
33,63,81,Female,100,1,1,0,1,1,1,1,0,0,1
32,79,103,Male,82,1,0,1,0,0,0,1,0,0,1
24,68,70,Male,102,1,1,0,1,1,1,0,1,0,0
36,62,105,Male,111,0,0,0,0,0,0,1,0,0,1
20,79,89,Male,101,0,1,1,0,1,0,0,1,1,1
32,77,85,Female,76,0,1,0,0,1,0,0,1,1,1
44,60,83,Female,104,0,1,0,1,1,0,0,0,1,1
31,81,88,Female,119,1,0,1,0,0,0,0,0,1,1
30,66,116,Female,59,1,1,0,1,0,0,1,0,1,1
32,70,78,Male,101,0,0,1,0,1,1,0,0,1,1
44,65,92,Male,99,0,1,0,1,1,0,0,1,1,1
43,66,103,Female,50,1,0,1,1,1,0,0,0,0,1
39,49,91,Female,90,0,0,0,1,1,0,0,1,0,0
36,55,74,Male,80,1,1,1,0,1,0,1,0,0,0
20,65,111,Male,58,0,0,0,1,1,0,0,0,0,0
33,47,104,Male,91,1,1,0,0,0,1,0,0,1,1
33,50,87,Female,51,0,1,1,0,1,0,0,1,0,1
26,73,78,Female,91,1,0,1,1,0,0,0,1,1,1
30,45,98,Male,77,0,1,1,1,0,0,1,0,0,1
23,77,99,Female,93,0,1,1,0,0,0,0,1,1,1
42,49,77,Female,87,1,0,0,1,1,0,1,0,0,0
26,65,99,Female,53,0,0,1,0,1,1,1,0,0,1
20,62,80,Male,79,0,0,1,0,0,0,1,0,1,1
38,78,70,Male,71,0,1,0,1,1,0,0,1,1,0
22,54,96,Female,61,0,1,0,0,0,0,0,0,0,1
23,76,119,Female,54,0,1,0,1,0,1,1,0,1,1
32,58,86,Male,81,1,0,1,1,1,1,0,0,0,0
39,72,79,Female,60,1,0,0,1,1,0,1,1,1,1
36,71,113,Male,107,1,1,0,0,0,0,0,0,1,0
30,77,115,Female,117,1,1,0,0,0,0,1,0,0,1
21,64,97,Female,53,0,1,0,0,0,0,1,0,1,0
33,78,119,Female,47,0,1,1,1,0,0,0,1,1,0
20,81,87,Female,53,1,0,0,1,1,0,0,0,0,1
31,67,118,Male,94,0,0,0,0,0,1,1,1,1,1
38,54,74,Male,72,0,0,1,0,0,1,0,0,0,0
38,61,114,Female,66,1,1,0,0,0,0,1,1,0,1
22,47,96,Female,105,1,0,1,0,0,0,1,1,0,0
33,59,78,Female,92,0,0,1,1,0,0,1,1,1,0
32,69,99,Male,65,0,1,0,1,0,0,0,1,0,0
32,78,107,Female,61,0,1,1,0,0,0,0,1,0,1
44,49,88,Male,94,1,1,1,1,0,0,0,1,1,1
38,50,83,Female,110,1,0,0,0,1,1,0,1,0,0
43,58,75,Female,108,1,1,0,0,1,0,1,0,0,0
22,68,104,Male,85,0,0,1,0,1,1,1,0,0,0
30,79,74,Female,55,1,0,1,1,1,1,1,1,1,1
28,76,92,Female,73,1,1,1,0,0,0,1,0,0,0
21,75,91,Female,67,1,0,1,1,1,1,0,1,1,0
37,47,92,Female,111,0,1,0,0,0,0,0,1,1,0
32,68,116,Female,109,1,1,0,1,0,0,1,0,1,0
27,53,106,Female,78,0,1,1,0,1,0,1,0,0,0
29,61,93,Male,97,1,1,0,0,1,1,1,1,1,0
34,73,76,Male,90,1,0,1,1,1,0,1,1,1,0
37,81,77,Male,55,0,1,1,1,0,0,0,1,0,1
41,76,109,Male,91,0,0,1,0,1,1,1,1,1,0
30,64,119,Male,81,0,1,0,0,1,0,0,1,1,1
39,68,112,Female,113,0,1,0,0,0,0,1,1,0,1
24,75,108,Male,51,0,1,1,0,0,0,1,0,1,1
39,54,78,Female,82,1,0,0,1,0,1,0,1,0,1
27,66,98,Male,47,0,1,0,1,0,1,0,1,1,0
27,46,105,Male,94,1,1,1,0,0,1,0,0,0,0
38,79,92,Female,88,1,1,1,1,1,0,1,0,0,1
28,54,114,Male,50,1,0,0,0,1,1,0,1,1,0
39,53,69,Male,106,1,0,0,0,0,0,0,1,0,0
26,78,101,Male,109,1,0,0,0,0,1,1,1,0,0
30,72,79,Male,112,1,1,1,1,1,1,1,0,0,1
19,47,69,Male,89,0,0,0,0,1,1,1,1,1,1
19,65,97,Female,114,0,0,0,1,1,1,0,0,0,1
35,74,99,Female,46,1,1,1,0,0,0,1,1,0,1
40,66,103,Female,80,1,1,1,0,1,1,0,0,1,0
29,58,103,Female,76,0,1,0,1,0,0,0,0,0,1
30,69,119,Male,47,1,1,1,0,1,1,1,0,0,1
33,62,86,Female,48,1,1,1,0,0,1,1,1,0,1
42,55,95,Male,78,1,0,0,1,0,0,0,1,0,0
30,75,98,Female,89,1,1,0,0,1,1,0,1,1,1
21,48,108,Female,87,1,1,0,0,1,0,0,1,0,1
26,76,111,Female,116,1,0,1,0,1,1,0,0,1,0
27,63,105,Male,96,0,1,0,1,1,0,1,0,0,1
27,76,99,Female,110,1,1,1,1,0,1,0,1,0,1
40,76,118,Male,109,1,1,1,1,0,0,0,1,0,0
19,70,110,Male,111,0,1,1,1,0,0,1,0,0,1
35,54,80,Female,117,0,0,1,0,1,0,0,1,1,0
29,64,103,Female,78,0,1,1,1,1,0,0,1,1,0
21,58,112,Male,101,0,1,0,0,0,0,0,1,0,0
30,79,75,Male,94,1,0,1,1,1,0,1,1,0,0
43,49,76,Male,53,1,0,0,1,0,1,1,0,1,0
22,77,91,Male,68,1,0,1,1,1,1,1,1,0,0
44,68,86,Male,64,0,0,0,0,0,0,1,0,1,0
23,64,117,Female,78,1,1,0,0,1,1,1,1,0,1
38,48,70,Male,115,0,0,0,1,0,0,1,1,0,1
24,70,103,Female,78,0,1,0,0,0,1,0,0,0,1
35,81,80,Female,100,1,1,0,1,1,0,1,0,1,1
26,61,99,Female,102,1,1,0,0,0,1,0,0,1,0
33,53,118,Male,90,0,0,1,1,0,1,0,0,1,0
21,74,84,Female,119,1,1,0,0,1,1,1,0,0,1
44,55,85,Male,89,0,1,0,0,1,1,1,0,0,1
33,52,119,Female,116,0,1,0,0,1,0,0,0,1,1
40,50,115,Female,62,1,0,0,0,1,1,1,1,1,0
40,54,119,Male,60,1,0,1,1,1,0,1,1,1,1
24,71,101,Female,51,1,1,1,0,1,0,0,0,0,0
19,59,107,Female,74,1,1,0,1,1,1,0,1,1,0
26,75,76,Female,103,1,1,0,1,0,0,0,1,0,1
37,51,99,Female,76,0,0,0,0,1,0,1,0,1,0
21,48,92,Female,119,1,0,1,1,0,1,1,1,0,0
34,62,104,Male,46,0,1,1,0,1,1,1,0,0,1
22,48,80,Female,107,1,0,1,0,1,0,0,0,1,1
42,78,103,Female,86,0,1,1,0,1,1,0,0,1,0
24,78,89,Male,87,1,1,1,1,1,1,0,0,0,1
33,81,112,Male,113,1,0,1,0,0,0,0,1,1,0
22,79,118,Female,73,1,0,0,0,1,0,1,0,0,1
37,52,92,Female,104,0,1,1,0,0,0,0,0,1,0
37,48,77,Female,72,0,0,1,0,0,1,1,0,0,1
21,48,83,Male,67,1,0,0,0,0,1,1,1,0,0
43,57,117,Female,75,1,1,0,0,1,0,0,1,1,1
37,48,117,Female,110,0,1,0,0,1,0,1,1,0,1
32,49,105,Female,57,0,1,1,1,0,0,0,1,0,0
38,75,84,Male,60,0,0,1,0,0,0,0,0,0,1
32,52,75,Male,95,1,0,1,0,0,0,1,1,1,1
25,54,113,Male,78,0,0,0,0,1,1,1,1,0,0
30,58,97,Female,86,0,0,0,1,1,0,1,0,1,1
43,45,74,Male,50,1,1,1,1,1,1,0,1,1,0
34,47,102,Female,100,0,0,0,0,1,1,1,1,0,0
32,62,77,Female,80,1,0,0,0,0,0,1,0,1,0
27,59,86,Male,60,0,1,0,1,0,1,0,0,1,1
21,59,111,Male,48,0,1,0,0,0,0,1,1,0,1
42,70,91,Male,97,0,1,1,0,0,1,1,0,1,0
31,60,80,Female,93,0,0,0,0,1,1,1,1,1,1
41,73,90,Male,117,0,0,1,1,1,1,1,0,0,1
32,63,76,Male,53,1,1,0,1,0,1,0,1,1,1
24,71,105,Male,69,1,1,0,1,1,1,1,1,0,1
33,77,103,Male,80,0,0,1,1,1,1,1,0,1,1
19,51,73,Female,70,0,0,1,1,0,1,0,0,0,0
36,58,85,Female,118,0,1,1,0,1,0,0,0,1,1
26,51,77,Male,60,1,0,0,0,0,1,1,0,0,1
24,72,101,Male,82,1,1,0,1,0,1,0,1,0,0
27,58,78,Male,81,0,0,1,0,1,0,1,0,0,0
43,62,99,Male,101,1,1,1,0,1,1,1,0,1,0
35,67,101,Female,58,1,0,0,1,0,1,0,0,1,1
36,78,69,Male,79,1,0,1,0,0,1,0,1,0,0
28,51,116,Male,53,1,1,1,1,0,0,1,0,1,0
30,50,86,Male,82,0,1,1,0,1,0,1,1,1,0
39,61,103,Female,107,1,1,1,1,0,0,1,0,1,0
40,78,108,Male,112,0,1,0,0,0,1,1,1,0,1
26,45,80,Female,87,1,1,1,0,0,1,0,1,1,0
40,52,78,Female,78,1,0,1,0,0,1,0,1,1,0
42,68,88,Male,58,1,0,0,1,1,1,1,0,1,1
37,80,74,Male,104,1,1,0,0,1,0,1,1,1,1
22,62,92,Male,105,1,1,1,1,1,0,1,1,1,0
23,62,111,Female,115,1,0,1,1,1,0,1,0,1,1
24,54,94,Female,100,0,0,0,1,0,1,1,0,0,1
21,67,99,Female,86,0,1,1,0,1,1,0,1,0,0
28,58,73,Male,87,1,1,1,1,1,0,1,1,1,0
26,46,94,Male,95,0,1,1,0,0,1,0,0,1,0
35,57,79,Male,109,1,1,1,1,0,1,0,0,0,0
40,65,80,Male,82,1,1,1,1,0,0,0,0,0,1
21,57,93,Male,78,1,1,0,1,0,1,0,1,0,1
42,49,105,Male,59,1,0,1,0,1,0,0,1,1,1
36,79,72,Female,117,0,1,1,0,0,1,1,1,1,1
32,46,91,Male,91,0,0,1,1,1,0,0,0,0,0
40,52,98,Female,80,1,0,0,1,0,0,0,0,0,1
28,72,83,Female,50,0,1,0,0,0,1,0,0,0,0
21,55,101,Female,76,1,0,1,1,1,1,1,0,1,1
32,62,87,Male,80,1,1,1,1,1,1,1,1,0,1
38,73,74,Male,82,1,0,1,1,1,0,0,0,1,1
34,70,72,Female,67,1,0,0,0,0,0,0,1,0,1
38,75,98,Female,52,0,0,1,1,0,0,1,0,1,1
19,54,74,Female,77,0,0,1,0,1,0,1,0,1,1
31,68,89,Male,87,1,0,1,1,1,1,1,1,0,1
32,70,116,Male,97,1,0,1,0,1,0,1,0,1,0
38,75,100,Female,60,0,1,0,1,1,0,1,0,1,0
40,63,108,Female,49,0,0,1,0,1,1,0,0,0,1
25,72,81,Male,114,0,1,1,1,1,1,1,0,1,1
43,45,115,Female,55,1,1,1,1,1,1,1,0,1,1
26,53,93,Male,99,0,0,1,0,1,0,1,0,0,0
44,62,70,Female,95,0,0,1,1,0,1,0,0,0,1
36,56,108,Female,57,1,1,0,1,0,1,0,1,0,0
33,69,72,Female,67,1,0,1,0,1,0,0,1,0,1
25,68,111,Male,106,0,0,0,1,1,0,0,1,1,1
42,47,108,Male,45,1,1,1,0,0,0,0,0,0,0
39,70,104,Male,70,1,0,1,0,1,1,0,1,1,1
44,52,70,Male,66,1,1,1,0,1,0,1,0,1,0
33,58,92,Male,118,1,1,0,1,0,0,1,1,1,0
31,77,107,Female,84,0,0,0,1,0,1,1,1,1,1
39,66,86,Female,97,0,0,1,1,0,1,0,1,1,0
24,71,117,Male,100,1,0,0,1,1,1,1,1,1,1
36,50,74,Male,70,0,0,0,1,1,0,0,1,0,1
28,66,82,Male,48,1,1,1,0,1,1,1,1,0,0
20,52,78,Female,103,0,0,0,0,1,0,1,0,1,0
33,51,107,Male,118,0,1,0,0,0,0,1,0,1,0
41,53,110,Female,103,1,0,1,0,1,0,1,1,0,0
44,73,96,Female,55,0,1,0,1,1,0,1,0,1,0
20,64,82,Male,99,0,0,1,1,0,0,1,0,1,1
32,63,91,Female,54,1,0,1,1,0,0,0,0,1,0
30,52,109,Female,65,1,1,1,0,0,0,1,0,1,0
20,79,113,Male,108,1,1,0,0,1,0,0,1,0,0
39,69,85,Male,119,1,0,0,1,0,0,0,1,1,0
39,71,83,Female,99,0,1,0,1,0,1,0,0,0,0
26,60,113,Male,102,0,0,1,0,1,1,1,0,1,1
23,69,95,Male,98,0,0,1,0,1,1,0,1,0,0
19,63,115,Male,92,0,0,0,0,0,0,1,1,0,1
35,57,102,Female,51,1,1,0,0,1,1,1,1,1,1
20,72,71,Female,72,1,0,0,1,1,1,0,0,1,0
35,69,77,Male,80,1,0,1,0,0,1,1,0,0,0
30,53,112,Female,91,0,1,0,0,1,0,1,1,1,0
31,63,83,Male,94,0,0,1,1,0,0,0,1,0,1
44,67,113,Female,82,1,0,0,1,1,1,1,1,0,1
43,54,80,Female,97,0,1,0,1,1,1,0,1,1,1
28,47,103,Male,54,0,1,1,0,0,1,1,0,1,1
27,69,85,Male,78,0,1,1,0,0,0,0,1,1,1
30,72,91,Male,107,1,1,1,1,0,1,0,0,0,0
32,52,101,Male,116,1,0,0,1,0,1,1,1,0,0
37,50,113,Male,50,0,0,1,0,1,0,1,1,1,1
21,47,102,Female,68,1,1,0,0,0,0,0,1,0,0
24,76,76,Female,65,0,0,1,0,1,0,1,1,1,1
43,56,110,Female,84,0,1,0,1,0,0,1,0,1,1
35,54,103,Male,74,1,0,0,0,1,1,1,0,0,0
34,69,116,Female,92,0,1,0,1,1,1,0,1,1,1
26,52,90,Female,101,0,0,0,0,0,0,1,0,0,1
30,72,69,Female,102,1,0,1,1,1,0,1,1,1,1
41,65,100,Female,79,0,0,0,1,1,1,1,1,1,0
20,45,118,Female,114,0,0,0,1,0,0,1,1,0,0
33,76,103,Female,47,0,1,1,1,1,1,1,0,1,0
43,55,76,Male,107,0,0,0,0,1,0,1,0,1,1
37,68,107,Male,68,1,0,0,0,1,0,1,1,0,1
38,51,105,Male,93,1,1,0,1,0,1,0,0,0,1
32,68,103,Female,50,0,0,0,0,0,0,0,0,0,1
38,75,100,Female,105,0,1,1,0,1,1,0,1,1,0
26,62,110,Female,106,1,1,0,1,1,0,1,1,0,1
38,76,105,Male,46,0,0,1,1,1,1,1,0,1,0
30,79,70,Male,91,0,0,1,1,1,1,1,0,0,1
27,61,73,Female,82,0,1,1,0,0,0,0,1,0,0
32,70,88,Female,72,0,1,0,0,0,0,1,0,1,0
33,61,115,Female,85,0,0,0,1,0,0,1,0,0,0
40,53,94,Female,76,0,1,0,1,0,1,1,1,0,0
34,54,83,Female,70,0,1,0,0,1,0,1,1,0,0
25,69,99,Female,77,1,0,0,0,0,1,1,0,0,1
22,77,96,Female,45,1,1,0,1,1,1,0,0,0,1
30,76,93,Male,109,1,0,1,0,1,0,0,1,0,1
41,48,118,Female,55,1,0,0,0,1,0,1,1,1,0
24,81,85,Female,100,1,1,0,1,1,1,1,1,1,0
20,47,118,Female,56,1,0,0,1,1,1,0,0,0,0
24,62,105,Female,53,1,0,1,1,1,1,1,0,1,1
22,74,76,Male,52,1,1,0,0,1,0,0,1,0,1
38,50,118,Male,108,1,1,0,1,0,0,1,0,0,0
34,47,95,Female,108,1,1,1,0,0,0,1,0,1,0
42,79,109,Male,55,1,0,0,0,1,0,0,1,0,1
19,73,80,Female,119,0,0,1,0,0,0,1,0,0,1
32,69,105,Female,89,0,1,1,1,1,1,1,1,0,1
26,64,74,Male,86,0,1,0,1,1,1,1,1,0,1
39,76,80,Male,54,1,1,0,1,1,0,0,0,0,1
36,71,117,Female,47,0,1,0,0,1,0,0,1,1,0
34,66,101,Male,46,1,0,1,1,0,0,1,0,1,1
40,53,84,Male,81,0,1,0,1,1,0,0,1,0,0
19,69,72,Female,110,0,0,1,1,0,1,1,0,0,1
20,65,76,Female,60,0,1,0,0,0,0,1,1,1,0
41,64,107,Female,72,1,0,1,1,1,0,0,1,0,1
36,54,83,Male,96,0,1,1,0,1,1,1,1,1,0
19,66,112,Female,73,1,1,0,1,0,1,0,0,0,1
26,78,80,Male,92,1,0,0,0,0,0,0,0,0,1
43,53,109,Female,65,1,1,0,0,0,1,0,0,1,1
31,63,104,Female,56,0,0,0,0,1,1,1,0,1,0
30,45,71,Female,107,0,0,1,0,0,1,0,1,0,0
31,56,80,Male,96,0,0,1,1,1,1,1,1,0,1
44,66,100,Male,48,1,0,1,0,1,0,0,0,0,1
41,60,118,Female,83,0,1,1,1,0,0,1,1,1,1
19,81,98,Male,111,1,0,0,1,0,1,1,1,0,0
33,62,72,Male,76,0,1,1,0,1,1,0,0,0,0
33,80,85,Female,85,1,1,0,0,0,1,0,1,1,0
41,60,119,Female,74,1,0,1,1,1,0,1,0,1,1
32,79,72,Male,115,0,1,1,1,1,1,1,0,1,0
24,61,82,Female,104,0,1,1,0,0,1,0,1,1,1
24,68,72,Male,89,0,0,1,0,1,0,0,1,0,0
20,70,88,Male,72,0,0,0,0,0,0,1,0,0,1
42,81,77,Female,90,1,1,0,0,0,1,1,1,1,0
37,68,118,Female,110,1,0,1,1,0,0,1,1,0,0
35,49,101,Female,94,0,0,0,1,0,0,1,0,1,0
26,64,108,Male,91,0,1,0,0,0,0,0,0,1,0
42,67,104,Male,83,0,0,1,0,0,0,1,1,0,0
40,81,102,Male,87,1,0,0,1,0,1,0,1,1,0
44,74,70,Female,113,0,0,1,1,1,1,1,1,0,1
41,59,95,Male,49,1,0,0,0,1,0,0,0,1,0
26,52,115,Female,115,0,1,0,1,0,0,1,1,1,1
25,79,113,Female,48,1,1,1,0,1,0,1,1,1,1
35,66,72,Male,66,0,0,0,1,0,0,1,1,0,0
21,67,82,Male,79,0,1,0,1,1,1,1,1,0,1
43,50,103,Male,83,1,1,0,1,1,1,1,1,1,0
31,55,93,Male,61,0,0,0,1,1,0,0,0,0,1
29,62,70,Male,48,0,0,0,1,1,1,0,0,0,0
19,51,74,Female,97,1,0,0,1,1,0,0,0,1,0
21,55,101,Male,70,1,0,0,1,1,0,1,1,1,1
21,47,114,Female,55,0,0,0,0,0,0,1,1,1,0
40,51,105,Female,53,1,1,0,1,0,0,1,1,0,1
26,81,116,Female,45,1,1,0,1,1,0,0,1,0,1
21,47,104,Male,115,1,0,0,0,0,0,1,1,1,1
23,68,104,Female,79,1,1,1,1,1,1,1,1,0,0
42,55,82,Male,65,1,1,1,0,1,0,0,1,1,0
39,81,110,Female,53,1,0,1,1,0,0,0,1,1,1
25,80,88,Female,97,0,1,0,1,0,1,1,0,1,1
25,73,80,Male,99,0,0,0,0,0,1,0,1,1,1
36,72,107,Female,105,0,0,1,0,1,1,1,0,1,1
22,64,101,Female,72,1,1,0,1,0,1,1,0,0,0
29,45,95,Male,87,0,0,1,1,0,1,0,1,1,0
41,69,105,Male,57,0,1,1,1,0,1,0,1,1,0
25,52,110,Male,96,0,0,1,1,1,1,1,1,0,0
32,65,109,Female,54,1,0,1,1,0,0,0,1,0,1
41,53,110,Female,71,0,0,1,0,1,1,0,0,0,1
41,81,76,Male,95,1,1,1,1,1,0,0,1,0,1
40,56,94,Male,118,1,1,0,0,0,1,0,0,0,1
29,60,75,Female,51,0,0,1,0,1,0,0,1,1,1
39,57,93,Male,81,0,1,0,0,1,0,1,1,1,1
28,68,85,Male,97,0,0,1,0,0,1,1,1,1,1
24,50,92,Male,93,1,0,0,0,0,0,1,1,1,1
33,59,82,Male,74,1,0,0,0,1,1,0,1,0,1
30,51,103,Male,51,1,1,1,1,0,0,1,1,1,0
34,70,91,Male,62,1,0,1,0,0,1,1,0,0,0
36,47,82,Male,52,1,1,1,1,1,1,1,1,1,0
29,57,106,Female,110,1,1,0,1,0,1,1,0,1,1
36,57,78,Female,90,0,1,1,1,1,0,1,0,0,0
28,56,97,Male,64,1,1,0,1,1,1,1,0,1,0
27,69,119,Male,98,1,1,1,0,1,0,0,1,0,1
26,70,82,Female,75,1,1,1,1,1,1,1,1,1,1
34,61,114,Male,69,1,1,1,0,1,0,0,0,0,1
37,60,90,Female,96,0,1,1,0,0,1,0,1,0,1
33,57,102,Male,93,0,1,0,1,0,0,0,1,0,1
30,66,90,Male,104,0,0,0,0,1,0,0,1,0,0
24,71,110,Female,60,0,0,1,0,1,0,0,0,0,0
29,72,75,Male,82,1,0,0,0,1,1,1,1,1,1
30,51,102,Male,111,0,1,1,1,0,0,0,1,1,1
23,69,102,Female,69,1,1,0,0,0,1,0,1,1,1
30,62,74,Male,89,1,0,1,1,1,1,0,1,0,1
21,68,95,Male,74,1,0,1,0,1,1,0,0,0,0
34,46,99,Female,57,0,1,1,0,0,1,1,0,1,0
42,79,69,Female,45,1,0,0,1,0,1,0,0,1,0
38,59,115,Female,119,1,1,0,1,1,1,1,1,0,1
44,74,87,Female,69,1,1,0,0,1,0,1,1,1,0
32,55,74,Female,57,0,0,1,0,1,1,0,0,1,1
40,48,87,Female,84,1,1,0,1,0,0,0,0,0,0
40,64,76,Male,49,1,1,1,1,1,0,1,0,1,1
34,66,93,Male,47,0,1,0,1,1,1,1,0,1,1
43,78,80,Male,113,0,0,1,1,0,1,1,1,1,0
42,73,69,Female,105,0,0,0,1,0,0,1,1,1,1
26,67,106,Male,56,1,1,1,1,0,0,1,1,0,1
34,77,87,Female,114,1,1,1,0,0,1,1,0,0,0
31,57,91,Male,49,0,0,0,1,0,0,1,0,0,1
29,71,90,Female,51,0,1,0,0,0,0,0,0,1,1
24,76,87,Male,95,0,1,1,1,1,0,0,1,1,0
34,48,109,Female,97,1,0,0,1,0,1,0,1,0,0
33,53,107,Male,95,1,0,1,1,1,0,0,1,0,1
22,69,70,Male,107,0,0,1,1,0,0,1,1,0,0
22,45,110,Female,72,1,1,0,1,1,1,0,1,0,1
36,70,115,Female,79,1,1,1,0,1,1,1,0,0,1
19,70,92,Female,58,0,1,1,1,0,1,1,1,0,0
40,69,105,Female,93,1,1,0,1,0,1,1,1,1,1
